2017-11-08 13:48:07,548 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-08 13:51:40,789 [Worker-101] ERROR o.e.m.c.i.URLConnectionCaches - Unexpected URLConnection defaultUseCaches enabled
2017-11-08 13:51:40,834 [Worker-101] ERROR o.e.m.c.i.URLConnectionCaches - Unexpected URLConnection defaultUseCaches enabled
2017-11-08 13:51:40,837 [Worker-101] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 13:51:40,843 [Worker-101] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 65 resources
2017-11-08 13:51:40,848 [Worker-101] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 13:51:40,850 [Worker-101] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-08 13:51:41,891 [Worker-101] ERROR o.e.m.c.i.URLConnectionCaches - Unexpected URLConnection defaultUseCaches enabled
2017-11-08 13:52:32,959 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-08 13:52:32,983 [Worker-101] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain
2017-11-08 13:52:32,983 [Worker-101] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean install
2017-11-08 14:29:53,441 [Worker-111] ERROR o.e.m.c.i.URLConnectionCaches - Unexpected URLConnection defaultUseCaches enabled
2017-11-08 14:29:53,474 [Worker-111] ERROR o.e.m.c.i.URLConnectionCaches - Unexpected URLConnection defaultUseCaches enabled
2017-11-08 14:29:53,477 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 14:29:53,483 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 65 resources
2017-11-08 14:29:53,491 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-08 14:29:53,492 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\c58711\Desktop\new!_workspace\ScriptAnalyzerMain\scriptanalyzer\src\test\resources
2017-11-08 14:29:54,838 [Worker-113] ERROR o.e.m.c.i.URLConnectionCaches - Unexpected URLConnection defaultUseCaches enabled
